date,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,ozone,temperature_2m_mean,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,cough,asthma,pm25_score,multi_pollutant_score,weather_score,health_proxy_score,health_risk_score,risk_children,risk_elderly,risk_asthma,risk_healthy,risk_level
2024-09-27,3.7416666666666663,5.320833333333334,261.375,7.591666666666666,43.54166666666666,19.4,191.1,8.6,94,56.0,18.0,4.988888888888888,17.25,58.66,40.8,24.16,30.2,26.84,26.86,24.16,Moderate
2024-09-28,6.154166666666666,8.775,443.9166666666667,14.979166666666666,34.708333333333336,18.9,112.6,9.3,95,56.0,18.0,8.205555555555556,24.43,58.71,40.8,27.25,34.06,29.78,26.52,27.25,Moderate
2024-09-29,14.620833333333332,20.89583333333333,435.75,12.429166666666667,63.833333333333336,20.8,2.2,8.4,91,56.0,13.0,19.494444444444444,27.12,55.81,38.8,31.56,39.45,33.38,34.44,31.56,Moderate
2024-09-30,21.45,30.6375,371.9166666666667,7.908333333333334,80.29166666666667,21.3,1.6,10.3,91,56.0,13.0,29.674999999999997,25.29,52.29,38.8,34.47,43.09,35.6,40.05,34.47,Moderate
2024-10-01,16.474999999999998,23.695833333333336,329.25,4.841666666666667,96.33333333333331,21.9,2.4,8.5,89,56.0,13.0,22.2125,24.87,53.34,38.8,31.59,39.49,33.15,40.32,31.59,Moderate
2024-10-02,18.808333333333334,27.78333333333333,400.9583333333333,6.366666666666667,104.66666666666669,21.8,8.9,4.9,91,56.0,13.0,25.7125,28.55,59.73,38.8,35.19,43.99,36.89,44.21,35.19,Moderate
2024-10-03,15.154166666666669,21.933333333333334,361.4583333333333,6.166666666666667,99.45833333333331,20.9,11.0,7.1,92,56.0,13.0,20.231250000000003,26.93,58.05,38.8,32.26,40.32,34.15,41.09,32.26,Moderate
2024-10-04,10.325,14.825,326.3333333333333,5.470833333333334,85.125,20.8,2.6,9.2,92,56.0,13.0,13.766666666666666,23.46,55.04,38.8,28.2,35.25,30.26,35.83,28.2,Moderate
2024-10-05,10.804166666666667,15.804166666666667,338.9583333333333,6.7125,87.75,20.6,4.0,6.9,91,56.0,13.0,14.405555555555555,25.08,58.33,38.8,29.52,36.9,31.71,37.15,29.52,Moderate
2024-10-06,14.458333333333334,20.6875,402.2083333333333,10.1375,83.33333333333333,20.5,2.7,8.8,89,86.0,17.0,19.27777777777778,28.03,54.75,58.4,34.43,43.04,36.2,40.35,34.43,Moderate
2024-10-07,15.120833333333332,21.58333333333333,449.5416666666667,11.366666666666667,84.83333333333333,20.5,0.0,10.1,88,86.0,17.0,20.18125,29.98,52.37,58.4,34.8,43.5,36.41,40.44,34.8,Moderate
2024-10-08,16.3125,23.366666666666664,489.0416666666667,10.566666666666666,82.70833333333333,20.4,0.0,10.2,87,86.0,17.0,21.96875,29.57,51.93,58.4,35.33,44.16,36.82,40.62,35.33,Moderate
2024-10-09,16.204166666666666,23.241666666666664,432.0833333333333,9.704166666666667,96.20833333333331,19.7,0.0,10.9,88,86.0,17.0,21.80625,30.28,52.24,58.4,35.5,44.38,37.02,42.87,35.5,Moderate
2024-10-10,26.508333333333336,39.34166666666667,431.0,9.079166666666667,91.70833333333331,19.6,0.0,11.4,85,86.0,17.0,37.2625,29.01,50.34,58.4,40.99,51.24,41.64,47.15,40.99,High
2024-10-11,38.7,58.35,556.1666666666666,10.2625,88.54166666666667,20.0,0.0,11.2,84,86.0,17.0,53.7,31.31,49.68,58.4,48.0,60.0,47.8,52.25,48.0,High
2024-10-12,32.170833333333334,47.975,622.625,11.8875,91.375,19.7,0.0,8.4,81,86.0,17.0,45.75625,34.08,52.99,58.4,46.18,57.72,46.54,50.6,46.18,High
2024-10-13,32.550000000000004,48.45416666666667,633.2083333333334,11.7,96.45833333333331,18.5,0.0,9.9,81,70.0,13.0,46.325,34.93,52.34,47.2,44.81,56.01,45.11,49.84,44.81,High
2024-10-14,34.24166666666667,51.95416666666667,628.5833333333334,11.495833333333332,103.04166666666669,18.5,0.5,10.9,90,70.0,13.0,48.8625,35.8,54.7,47.2,46.52,58.15,46.81,52.3,46.52,High
2024-10-15,34.362500000000004,51.62916666666666,645.875,12.158333333333331,100.66666666666669,18.4,2.3,6.9,89,70.0,13.0,49.04375,36.19,60.4,47.2,47.82,59.78,48.39,53.1,47.82,High
2024-10-16,36.079166666666666,57.44166666666666,629.75,12.1,100.41666666666669,18.2,1.6,8.7,87,70.0,13.0,51.079166666666666,35.86,57.11,47.2,47.9,59.88,48.2,53.12,47.9,High
2024-10-17,43.79583333333333,73.05,625.9166666666666,12.483333333333334,104.125,18.0,1.9,9.1,91,70.0,13.0,58.79583333333333,36.73,58.49,47.2,51.48,64.35,51.46,56.71,51.48,High
2024-10-18,51.46666666666667,84.32916666666667,625.5,11.304166666666667,109.20833333333331,17.6,1.8,8.8,89,70.0,13.0,66.46666666666667,36.63,58.62,47.2,54.55,68.19,54.16,60.27,54.55,High
2024-10-19,49.74583333333334,78.70833333333333,581.875,10.179166666666664,104.54166666666669,17.8,0.9,8.6,85,70.0,13.0,64.74583333333334,34.3,56.94,47.2,52.94,66.18,52.55,58.55,52.94,High
2024-10-20,49.67083333333333,77.72916666666667,616.625,11.0,97.79166666666669,17.3,5.2,7.6,89,76.0,13.0,64.67083333333332,34.35,60.82,50.8,54.24,67.8,54.05,58.72,54.24,High
2024-10-21,37.38333333333333,57.22916666666666,757.8333333333334,14.6125,94.875,17.2,5.3,9.8,86,76.0,13.0,52.38333333333333,38.87,56.37,50.8,49.56,61.95,49.76,53.04,49.56,High
2024-10-22,22.9,34.737500000000004,748.125,16.125,80.375,18.0,2.6,5.7,77,76.0,13.0,31.849999999999998,37.52,57.59,50.8,41.26,51.58,42.54,43.68,41.26,High
2024-10-23,16.370833333333334,23.9875,574.7916666666666,15.433333333333332,76.83333333333333,19.3,0.0,7.1,70,76.0,13.0,22.05625,33.77,50.76,50.8,35.04,43.8,36.47,38.3,35.04,Moderate
2024-10-24,17.141666666666666,24.808333333333334,511.9583333333333,12.691666666666668,84.875,19.7,0.1,9.0,77,76.0,13.0,23.2125,31.98,50.38,50.8,34.98,43.72,36.33,39.97,34.98,Moderate
2024-10-25,19.154166666666665,27.55,425.5416666666667,8.925,88.79166666666667,18.8,0.1,6.6,86,76.0,13.0,26.231249999999996,28.32,59.03,50.8,37.0,46.25,38.64,43.41,37.0,Moderate
2024-10-26,22.23333333333333,32.770833333333336,924.6666666666666,13.516666666666666,71.66666666666667,18.4,0.1,5.5,84,76.0,13.0,30.849999999999994,36.63,60.36,50.8,41.19,51.49,42.66,42.43,41.19,High
2024-10-27,20.6625,30.54583333333333,910.4583333333334,16.520833333333332,72.54166666666667,18.7,0.7,9.4,82,61.0,19.0,28.493750000000002,38.96,53.25,44.2,38.42,48.03,39.66,39.34,38.42,Moderate
2024-10-28,17.366666666666667,25.416666666666668,872.6666666666666,13.679166666666667,72.0,19.2,0.0,9.3,75,61.0,19.0,23.55,36.03,49.74,44.2,35.01,43.76,36.32,36.82,35.01,Moderate
2024-10-29,17.433333333333334,25.23333333333333,864.9166666666666,12.5625,73.70833333333333,18.5,0.0,11.5,82,61.0,19.0,23.65,35.31,50.37,44.2,34.99,43.74,36.33,37.27,34.99,Moderate
2024-10-30,26.65,39.93333333333333,929.0416666666666,12.283333333333331,80.375,18.1,1.4,7.7,87,61.0,19.0,37.474999999999994,37.16,58.75,44.2,42.66,53.32,43.72,44.89,42.66,High
2024-10-31,41.37083333333333,66.61666666666666,1098.0833333333333,12.708333333333334,96.70833333333331,18.3,0.7,7.7,85,61.0,19.0,56.37083333333333,42.76,57.62,44.2,51.39,64.24,51.45,54.0,51.39,High
2024-11-01,52.520833333333336,84.8875,1001.2083333333334,13.533333333333331,98.375,18.6,2.5,6.6,84,61.0,19.0,67.52083333333334,42.24,58.44,44.2,55.89,69.86,55.43,58.35,55.89,High
2024-11-02,54.475,87.25833333333333,1173.25,15.1125,102.0,18.2,1.9,5.2,86,61.0,19.0,69.475,46.69,61.93,44.2,58.48,73.1,58.1,60.33,58.48,High
2024-11-03,44.59166666666667,71.50416666666666,1198.5,16.079166666666666,93.5,17.6,0.5,8.1,89,74.0,13.0,59.59166666666667,46.42,59.67,49.6,54.82,68.53,54.82,55.81,54.82,High
2024-11-04,42.63333333333333,66.13333333333334,1069.8333333333333,16.170833333333334,88.375,16.5,6.1,5.4,89,74.0,13.0,57.63333333333333,43.71,65.19,49.6,54.46,68.08,54.84,55.38,54.46,High
2024-11-05,26.83333333333333,39.833333333333336,1020.8333333333334,16.5625,77.04166666666667,16.8,0.2,5.6,83,74.0,13.0,37.74999999999999,41.4,61.91,49.6,45.27,56.59,46.48,45.87,45.27,High
2024-11-06,18.820833333333333,27.875,1147.2083333333333,15.258333333333333,73.29166666666667,17.7,0.0,7.8,66,74.0,13.0,25.73125,41.63,50.13,49.6,38.17,47.71,39.39,38.69,38.17,Moderate
2024-11-07,23.95833333333333,36.35833333333333,1015.6666666666666,15.670833333333334,82.33333333333333,17.4,0.0,8.6,61,74.0,13.0,33.43749999999999,41.49,47.19,49.6,40.63,50.79,41.31,42.3,40.63,High
2024-11-08,30.17083333333333,46.4875,941.25,13.916666666666666,87.5,16.7,0.0,7.3,76,74.0,13.0,42.756249999999994,39.84,56.5,49.6,45.8,57.25,46.49,48.29,45.8,High
2024-11-09,36.57083333333333,57.42083333333334,1035.4583333333333,15.070833333333333,88.83333333333333,16.4,0.0,9.1,83,74.0,13.0,51.57083333333333,42.39,57.2,49.6,50.11,62.64,50.39,51.74,50.11,High
2024-11-10,41.19166666666667,65.34583333333333,1123.3333333333333,15.270833333333334,85.41666666666667,16.5,0.7,6.5,83,66.0,17.0,56.19166666666667,43.3,60.96,46.4,52.45,65.56,52.69,53.06,52.45,High
2024-11-11,44.5,69.60833333333333,959.8333333333334,14.495833333333335,88.91666666666667,16.8,0.0,11.9,79,66.0,17.0,59.5,40.81,50.75,46.4,51.11,63.89,50.68,52.75,51.11,High
2024-11-12,51.05,69.52083333333333,893.1666666666666,13.6875,99.20833333333331,16.3,0.2,11.3,78,66.0,17.0,66.05,40.88,51.89,46.4,53.98,67.47,53.27,56.99,53.98,High
2024-11-13,71.05,76.03750000000001,964.0833333333334,15.695833333333333,103.95833333333331,16.8,0.1,7.3,78,66.0,17.0,74.22368421052632,44.34,57.22,46.4,59.18,73.97,58.33,61.71,59.18,High
2024-11-14,75.4375,82.05,1010.1666666666666,16.020833333333332,104.625,16.7,0.0,8.2,81,66.0,17.0,75.3782894736842,45.41,57.29,46.4,59.92,74.9,59.02,62.24,59.92,High
2024-11-15,80.99583333333334,86.6375,1163.4583333333333,16.391666666666666,95.54166666666669,16.2,0.0,8.7,81,66.0,17.0,76.84100877192982,46.49,57.21,46.4,60.76,75.95,59.78,61.22,60.76,Very High
2024-11-16,81.80416666666666,86.19166666666666,1039.5,12.270833333333334,96.33333333333331,16.0,0.0,7.7,80,66.0,17.0,77.05372807017544,41.46,58.55,46.4,59.86,74.82,58.93,61.69,59.86,High
2024-11-17,79.33749999999999,83.22500000000001,939.5833333333334,15.35,101.33333333333331,16.5,0.0,9.1,78,74.0,21.0,76.40460526315789,43.26,54.92,52.8,60.28,75.35,59.21,62.53,60.28,Very High
2024-11-18,55.35416666666666,57.083333333333336,952.1666666666666,17.683333333333334,94.70833333333331,15.4,0.0,7.9,76,74.0,21.0,70.09320175438596,44.21,57.33,52.8,58.48,73.1,57.84,59.7,58.48,High
2024-11-19,50.30416666666667,51.8625,906.2083333333334,18.804166666666667,97.16666666666669,15.3,0.0,7.0,76,74.0,21.0,65.30416666666667,44.83,58.81,52.8,57.01,71.26,56.69,58.73,57.01,High
2024-11-20,51.92916666666667,52.96666666666667,857.25,22.925,83.41666666666667,15.2,1.1,7.0,72,74.0,21.0,66.92916666666667,45.1,57.23,52.8,57.41,71.76,56.93,56.69,57.41,High
2024-11-21,51.27916666666667,52.770833333333336,1019.75,19.195833333333333,91.29166666666669,14.4,2.2,6.5,77,74.0,21.0,66.27916666666667,45.87,61.19,52.8,58.14,72.68,57.88,58.57,58.14,High
2024-11-22,57.8375,60.21666666666667,908.7916666666666,18.995833333333334,89.45833333333333,14.0,0.7,6.2,78,74.0,21.0,70.7467105263158,43.74,62.6,52.8,59.67,74.59,59.27,60.11,59.67,High
2024-11-23,60.31666666666666,63.1125,797.7916666666666,19.1125,88.54166666666667,13.8,0.0,8.3,77,74.0,21.0,71.39912280701755,42.01,59.29,52.8,58.84,73.55,58.23,59.52,58.84,High
2024-11-24,52.7125,54.67083333333333,863.0,17.083333333333332,97.79166666666669,13.7,0.0,9.7,75,80.0,27.0,67.7125,42.91,56.47,58.8,57.93,72.41,57.36,60.11,57.93,High
2024-11-25,70.55833333333334,72.87916666666666,771.9166666666666,15.408333333333331,108.79166666666669,14.5,0.0,6.9,74,80.0,27.0,74.09429824561404,42.04,59.17,58.8,60.8,76.0,60.06,64.72,60.8,Very High
2024-11-26,117.15833333333336,123.95416666666668,806.3333333333334,16.266666666666666,130.875,14.7,0.4,8.4,77,80.0,27.0,86.35745614035088,46.92,57.94,58.8,66.68,83.35,65.26,72.45,66.68,Very High
2024-11-27,119.15833333333336,129.03333333333333,877.0416666666666,20.2625,108.20833333333331,14.0,1.0,7.0,78,80.0,27.0,86.88377192982458,47.4,61.4,58.8,67.7,84.62,66.43,69.54,67.7,Very High
2024-11-28,95.65,103.84166666666664,932.6666666666666,23.320833333333336,92.75,13.5,0.2,7.0,74,80.0,27.0,80.69736842105263,48.1,60.36,58.8,65.2,81.5,64.18,64.59,65.2,Very High
2024-11-29,57.55416666666667,61.07916666666667,886.7916666666666,20.379166666666663,83.66666666666667,14.7,0.0,7.3,66,80.0,27.0,70.67214912280701,43.55,54.88,58.8,58.95,73.69,58.16,58.48,58.95,High
2024-11-30,44.90416666666667,48.0,1001.9166666666666,18.916666666666668,88.70833333333333,13.7,0.0,6.7,74,80.0,27.0,59.90416666666667,44.95,60.54,58.8,56.13,70.16,56.16,56.68,56.13,High
2024-12-01,52.72083333333333,55.64166666666667,1002.1666666666666,18.825,94.95833333333331,14.0,0.0,9.3,74,80.0,15.0,67.72083333333333,45.92,56.24,54.0,57.92,72.4,57.34,58.88,57.92,High
2024-12-02,54.15416666666667,55.05416666666667,942.5416666666666,19.441666666666663,101.08333333333331,13.6,0.0,9.8,74,80.0,15.0,69.15416666666667,46.54,56.02,54.0,58.6,73.25,57.94,60.36,58.6,High
2024-12-03,57.88333333333333,58.25,986.5,19.195833333333333,101.625,14.3,0.0,10.3,67,80.0,15.0,70.75877192982456,47.09,51.34,54.0,58.44,73.05,57.47,60.07,58.44,High
2024-12-04,56.525,57.583333333333336,1171.1666666666667,18.416666666666668,103.04166666666669,13.8,0.0,9.5,69,80.0,15.0,70.40131578947368,49.47,54.06,54.0,59.44,74.3,58.62,60.73,59.44,High
2024-12-05,66.4875,68.15416666666667,1008.5,16.408333333333335,100.5,13.3,0.0,7.3,76,80.0,15.0,73.02302631578948,45.0,61.03,54.0,60.77,75.96,60.17,62.61,60.77,Very High
2024-12-06,62.2875,63.62916666666666,1220.7916666666667,15.079166666666666,105.45833333333331,13.0,0.0,8.5,84,80.0,15.0,71.91776315789474,47.95,63.06,54.0,61.47,76.84,61.02,63.46,61.47,Very High
2024-12-07,74.30416666666666,75.98333333333333,1216.0,15.083333333333334,112.20833333333331,12.9,0.0,7.4,83,80.0,15.0,75.08004385964912,49.01,64.41,54.0,63.27,79.09,62.73,65.96,63.27,Very High
2024-12-08,97.24166666666667,100.46666666666664,1382.8333333333333,16.1875,116.66666666666669,12.1,0.2,7.2,84,83.0,18.0,81.11622807017544,53.14,66.21,57.0,67.52,84.4,66.78,69.63,67.52,Very High
2024-12-09,93.5875,98.19166666666666,1048.0416666666667,14.0125,117.25,10.3,0.2,6.1,84,83.0,18.0,80.15460526315789,46.47,70.26,57.0,66.28,82.85,65.79,70.2,66.28,Very High
2024-12-10,60.74583333333334,62.8875,731.2916666666666,17.05,97.16666666666669,10.6,0.0,7.7,61,83.0,18.0,71.51206140350877,40.8,57.6,57.0,58.87,73.59,58.18,61.29,58.87,High
2024-12-11,59.94166666666666,61.225,1204.6666666666667,20.5125,94.58333333333331,10.9,0.0,9.3,67,83.0,18.0,71.30043859649123,50.24,57.37,57.0,61.1,76.38,60.41,60.74,61.1,Very High
2024-12-12,60.54166666666666,61.42083333333334,1108.9583333333333,20.779166666666665,96.08333333333331,11.7,0.0,10.7,61,83.0,18.0,71.45833333333333,49.27,51.64,57.0,59.78,74.72,58.79,59.9,59.78,High
2024-12-13,62.875,63.45,876.9583333333334,19.870833333333334,104.25,12.1,0.0,9.3,54,83.0,18.0,72.07236842105263,46.43,50.2,57.0,59.03,73.79,57.93,61.19,59.03,High
2024-12-14,67.875,68.74166666666666,1099.625,21.125,101.58333333333331,10.7,0.0,7.8,64,83.0,18.0,73.38815789473684,50.32,58.6,57.0,62.21,77.76,61.47,62.89,62.21,Very High
2024-12-15,61.375,62.5375,1310.3333333333333,22.20833333333333,99.20833333333331,11.5,0.0,6.9,69,78.0,18.0,71.67763157894737,53.96,61.03,54.0,62.47,78.09,61.93,61.93,62.47,Very High
2024-12-16,49.99583333333334,51.5,1352.8333333333333,23.09583333333333,85.79166666666667,13.0,0.0,6.9,62,78.0,18.0,64.99583333333334,53.07,56.03,54.0,58.57,73.21,58.12,56.35,58.57,High
2024-12-17,50.125,51.67916666666667,1240.875,21.8125,94.16666666666669,12.5,0.0,9.8,66,78.0,18.0,65.125,51.76,54.06,54.0,57.9,72.38,57.35,57.4,57.9,High
2024-12-18,61.4875,63.44583333333333,1230.2083333333333,23.29583333333333,100.125,12.1,0.0,9.2,65,78.0,18.0,71.70723684210526,53.78,55.07,54.0,61.24,76.55,60.41,60.9,61.24,Very High
2024-12-19,60.9375,62.10416666666666,1247.0,21.079166666666666,102.625,11.5,0.0,7.8,68,78.0,18.0,71.5625,52.67,59.25,54.0,61.74,77.18,61.13,62.1,61.74,Very High
2024-12-20,56.5875,57.62916666666666,1245.4166666666667,21.454166666666666,100.29166666666669,11.7,0.0,8.6,69,78.0,18.0,70.41776315789474,52.56,58.21,54.0,61.05,76.31,60.44,61.1,61.05,Very High
2024-12-21,55.6375,57.10833333333333,1076.4166666666667,21.22083333333333,104.33333333333331,11.3,0.0,8.0,66,78.0,18.0,70.16776315789474,50.51,58.36,54.0,60.47,75.59,59.88,61.72,60.47,Very High
2024-12-22,58.1875,59.7875,1105.0416666666667,21.15833333333333,96.16666666666669,11.1,0.0,8.8,66,91.0,17.0,70.83881578947368,49.53,57.43,61.4,61.41,76.76,60.74,61.52,61.41,Very High
2024-12-23,64.24583333333334,65.67083333333333,1181.625,22.3,95.29166666666669,10.3,0.0,9.0,74,91.0,17.0,72.43311403508773,51.45,61.62,61.4,63.37,79.21,62.83,62.77,63.37,Very High
2024-12-24,70.30833333333334,71.49166666666666,1311.5416666666667,22.883333333333336,95.58333333333331,10.7,0.1,7.3,72,91.0,17.0,74.02850877192982,53.91,62.78,61.4,64.85,81.06,64.29,63.61,64.85,Very High
2024-12-25,68.95833333333333,70.0125,1182.3333333333333,21.354166666666668,101.29166666666669,12.5,0.1,10.2,62,91.0,17.0,73.67324561403508,51.7,51.75,61.4,61.95,77.44,60.86,62.23,61.95,Very High
2024-12-26,64.325,65.69583333333334,1026.5833333333333,20.28333333333333,85.79166666666667,12.2,0.0,9.2,59,91.0,17.0,72.45394736842105,45.92,52.36,61.4,60.14,75.18,59.14,59.34,60.14,Very High
2024-12-27,67.70416666666667,69.8125,1488.875,23.5375,93.375,11.7,0.0,6.0,68,91.0,17.0,73.34320175438596,56.73,61.69,61.4,65.07,81.34,64.49,62.78,65.07,Very High
2024-12-28,80.95833333333333,82.13333333333334,1529.3333333333333,28.945833333333336,79.95833333333333,10.7,4.1,8.1,81,91.0,17.0,76.83114035087719,59.42,65.44,61.4,67.89,84.86,67.32,62.52,67.89,Very High
2024-12-29,76.91666666666667,78.22083333333333,944.1666666666666,22.0375,99.79166666666669,12.5,1.7,8.0,73,90.0,15.0,75.76754385964912,48.42,59.76,60.0,63.36,79.2,62.56,64.1,63.36,Very High
2024-12-30,67.47500000000001,68.62916666666666,1190.5,21.766666666666666,92.41666666666669,11.5,0.0,7.7,72,90.0,15.0,73.28289473684211,50.67,61.12,60.0,63.2,79.0,62.6,62.28,63.2,Very High
2024-12-31,64.83333333333333,65.69166666666666,1246.3333333333333,23.0625,92.66666666666669,11.0,0.0,7.8,76,90.0,15.0,72.58771929824562,52.59,63.35,60.0,63.85,79.81,63.39,62.52,63.85,Very High
